id,label
108428649.jpg,3.0
1231866114.jpg,3.0
1279918358.jpg,3.0
134334479.jpg,3.0
1419674728.jpg,3.0
1783550319.jpg,3.0
1938725653.jpg,3.0
204827795.jpg,3.0
2089839146.jpg,3.0
2091029426.jpg,3.0
2150406389.jpg,3.0
2170819649.jpg,3.0
2278360992.jpg,3.0
2378878506.jpg,3.0
2703773318.jpg,3.0
2864870143.jpg,3.0
3048278043.jpg,3.0
3489514020.jpg,3.0
3519733706.jpg,3.0
3533408117.jpg,3.0
3900516999.jpg,3.0
3952426045.jpg,3.0
4102201143.jpg,3.0
4153074724.jpg,3.0
424999624.jpg,3.0
4262410116.jpg,3.0
970540696.jpg,3.0
